Invoice ID,Branch,City,Customer type,Gender,Category,Unit price,Quantity,Tax 5%,Amount,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
382-03-4532,God's Plan,Makindye,Member,Female,Health and beauty,3666,520,1,1906320,2/2/2024,18:50,Cash,18.33,4.761904762,0.9165,0.215
802-43-8934,God's Plan,Makindye,Normal,Male,Food and beverages,3656,520,1,1901120,3/22/2024,15:05,Cash,18.28,4.761904762,0.914,8.3
382-03-4532,God's Plan,Makindye,Member,Male,Health and beauty,3666,1.3,1,4765.8,6/6/2024,18:50,Cash,18.33,4.761904762,0.9165,4.3
802-43-8934,God's Plan,Makindye,Normal,Male,Home and lifestyle,3656,1.3,1,4752.8,4/26/2024,15:05,Credit Card,18.28,4.761904762,0.914,8.3
856-22-8149,God's Plan,Makindye,Normal,Male,Home and lifestyle,5058,1.3,1,6575.4,4/24/2024,10:13,MOMO,25.29,4.761904762,1.2645,6.1
840-76-5966,God's Plan,Makindye,Member,Male,Sports and travel,2552,5.2,1,13270.4,5/8/2024,18:06,MOMO,25.52,4.761904762,1.276,7.8
840-76-5966,God's Plan,Makindye,Member,Male,Sports and travel,2552,5.2,1,13270.4,1/8/2024,18:06,MOMO,25.52,4.761904762,1.276,7.8
856-22-8149,God's Plan,Makindye,Normal,Female,Food and beverages,5058,520,1,2630160,3/23/2024,10:13,Cash,25.29,4.761904762,1.2645,6.1
568-88-3448,God's Plan,Makindye,Normal,Male,Health and beauty,5000,520,1,2600000,3/3/2024,15:09,Cash,25,4.761904762,1.25,5.5
568-88-3448,God's Plan,Makindye,Normal,Male,Health and beauty,5000,1.3,1,6500,4/4/2024,15:09,MOMO,25,4.761904762,1.25,5.5
633-91-1052,God's Plan,Makindye,Normal,Female,Food and beverages,2406,5.2,1,12511.2,1/27/2024,15:51,Cash,24.06,4.761904762,1.203,5.1
633-91-1052,God's Plan,Makindye,Normal,Male,Home and lifestyle,2406,5.2,1,12511.2,5/27/2024,15:51,Cash,24.06,4.761904762,1.203,5.1
593-08-5916,God's Plan,Makindye,Normal,Female,Fashion accessories,3100,520,1,1612000,3/19/2024,15:23,Credit Card,15.5,4.761904762,0.775,7.4
490-29-1201,God's Plan,Makindye,Normal,Female,Sports and travel,3068,520,1,1595360,1/6/2024,11:09,Cash,15.34,4.761904762,0.767,6.5
490-29-1201,God's Plan,Makindye,Normal,Male,Sports and travel,3068,1.3,1,3988.4,5/6/2024,11:09,Cash,15.34,4.761904762,0.767,6.5
593-08-5916,God's Plan,Makindye,Normal,Male,Fashion accessories,3100,1.3,1,4030,4/19/2024,15:23,Credit Card,15.5,4.761904762,0.775,7.4
896-34-0956,God's Plan,Makindye,Normal,Male,Fashion accessories,4264,520,1,2217280,1/26/2024,12:43,Cash,21.32,4.761904762,1.066,5.9
896-34-0956,God's Plan,Makindye,Normal,Male,Fashion accessories,4264,1.3,1,5543.2,5/26/2024,12:43,Cash,21.32,4.761904762,1.066,5.9
756-49-0168,God's Plan,Makindye,Member,Male,Fashion accessories,3940,1.3,1,5122,6/8/2024,11:39,MOMO,19.7,4.761904762,0.985,9.5
756-49-0168,God's Plan,Makindye,Member,Male,Fashion accessories,3940,520,1,2048800,2/8/2024,11:39,MOMO,19.7,4.761904762,0.985,9.5
308-39-1707,God's Plan,Makindye,Normal,Male,Fashion accessories,2418,1.3,1,3143.4,5/26/2024,18:19,Credit Card,12.09,4.761904762,0.6045,8.2
308-39-1707,God's Plan,Makindye,Normal,Female,Health and beauty,2418,520,1,1257360,1/26/2024,18:19,MOMO,12.09,4.761904762,0.6045,8.2
631-41-3108,God's Plan,Makindye,Normal,Male,Home and lifestyle,4633,63.7,16.2155,295122.1,3/3/2024,13:23,Credit Card,324.31,4.761904762,16.2155,7.4
861-77-0145,God's Plan,Makindye,Member,Male,Electronic accessories,8197,130,40.985,1065610,3/3/2024,14:30,Cash,819.7,4.761904762,40.985,9.2
733-33-4967,God's Plan,Makindye,Normal,Male,Electronic accessories,2085,83.2,8.34,173472,3/3/2024,19:17,Cash,166.8,4.761904762,8.34,6.3
211-05-0490,God's Plan,Makindye,Member,Female,Electronic accessories,5192,32.5,12.98,168740,3/3/2024,13:42,Cash,259.6,4.761904762,12.98,7.5
234-03-4040,God's Plan,Makindye,Member,Female,Food and beverages,7305,130,36.525,949650,3/3/2024,12:25,Credit Card,730.5,4.761904762,36.525,8.7
651-96-5970,God's Plan,Makindye,Normal,Male,Fashion accessories,4641,1.3,2.3205,6033.3,3/3/2024,20:06,Credit Card,46.41,4.761904762,2.3205,4
346-12-3257,God's Plan,Makindye,Member,Male,Electronic accessories,1924,105.3,8.658,202597.2,3/4/2024,16:28,Cash,173.16,4.761904762,8.658,8
227-50-3718,God's Plan,Makindye,Normal,Male,Health and beauty,1462,32.5,3.655,47515,3/4/2024,12:23,Cash,73.1,4.761904762,3.655,4.4
689-05-1884,God's Plan,Makindye,Member,Male,Health and beauty,4863,130,24.315,632190,3/4/2024,12:44,Cash,486.3,4.761904762,24.315,8.8
371-85-5789,God's Plan,Makindye,Normal,Male,Health and beauty,8798,11.7,13.197,102936.6,3/5/2024,10:40,MOMO,263.94,4.761904762,13.197,5.1
549-59-1358,God's Plan,Makindye,Member,Male,Sports and travel,8863,11.7,13.2945,103697.1,3/5/2024,17:36,MOMO,265.89,4.761904762,13.2945,6
510-95-6347,God's Plan,Makindye,Member,Female,Food and beverages,4852,11.7,7.278,56768.4,3/5/2024,18:17,MOMO,145.56,4.761904762,7.278,4
829-49-1914,God's Plan,Makindye,Member,Female,Food and beverages,7831,130,39.155,1018030,3/5/2024,16:24,MOMO,783.1,4.761904762,39.155,6.6
291-32-1427,God's Plan,Makindye,Member,Male,Fashion accessories,2194,32.5,5.485,71305,3/5/2024,12:29,MOMO,109.7,4.761904762,5.485,5.3
848-42-2560,God's Plan,Makindye,Normal,Female,Fashion accessories,8191,5.2,8.191,42593.2,3/5/2024,17:43,Cash,163.82,4.761904762,8.191,7.8
433-75-6987,God's Plan,Makindye,Member,Female,Health and beauty,5597,63.7,19.5895,356528.9,3/5/2024,19:06,MOMO,391.79,4.761904762,19.5895,8.9
565-67-6697,God's Plan,Makindye,Member,Male,Home and lifestyle,2700,105.3,12.15,284310,3/5/2024,14:16,Cash,243,4.761904762,12.15,4.8
793-10-3222,God's Plan,Makindye,Member,Female,Health and beauty,4106,46.8,12.318,192160.8,3/5/2024,13:30,Credit Card,246.36,4.761904762,12.318,8.3
878-30-2331,God's Plan,Makindye,Member,Female,Sports and travel,5455,130,27.275,709150,3/5/2024,11:22,Credit Card,545.5,4.761904762,27.275,7.1
408-26-9866,God's Plan,Makindye,Normal,Female,Sports and travel,7398,63.7,25.893,471252.6,3/5/2024,16:42,MOMO,517.86,4.761904762,25.893,4.1
593-14-4239,God's Plan,Makindye,Normal,Female,Home and lifestyle,9546,83.2,38.184,794227.2,3/5/2024,19:40,MOMO,763.68,4.761904762,38.184,4.7
860-73-6466,God's Plan,Makindye,Member,Female,Sports and travel,3947,5.2,3.947,20524.4,3/5/2024,16:16,Credit Card,78.94,4.761904762,3.947,5
825-94-5922,God's Plan,Makindye,Normal,Male,Sports and travel,2531,5.2,2.531,13161.2,3/5/2024,19:26,MOMO,50.62,4.761904762,2.531,7.2
172-42-8274,God's Plan,Makindye,Normal,Female,Electronic accessories,3827,5.2,3.827,19900.4,3/5/2024,18:18,Credit Card,76.54,4.761904762,3.827,5.8
303-96-2227,God's Plan,Makindye,Normal,Female,Home and lifestyle,9738,130,48.69,1265940,3/5/2024,17:16,MOMO,973.8,4.761904762,48.69,4.4
189-98-2939,God's Plan,Makindye,Normal,Male,Fashion accessories,7855,105.3,35.3475,827131.5,3/6/2024,13:22,Cash,706.95,4.761904762,35.3475,7.2
802-70-5316,God's Plan,Makindye,Member,Female,Sports and travel,9213,46.8,27.639,431168.4,3/6/2024,20:34,Cash,552.78,4.761904762,27.639,8.3
262-47-2794,God's Plan,Makindye,Member,Male,Home and lifestyle,7186,83.2,28.744,597875.2,3/6/2024,15:07,Credit Card,574.88,4.761904762,28.744,6.2
468-01-2051,God's Plan,Makindye,Normal,Male,Food and beverages,6208,63.7,21.728,395449.6,3/6/2024,13:46,MOMO,434.56,4.761904762,21.728,5.4
783-09-1637,God's Plan,Makindye,Normal,Female,Sports and travel,6743,32.5,16.8575,219147.5,3/6/2024,18:13,MOMO,337.15,4.761904762,16.8575,6.3
523-38-0215,God's Plan,Makindye,Normal,Male,Home and lifestyle,3700,1.3,1.85,4810,3/6/2024,13:29,Credit Card,37,4.761904762,1.85,7.9
153-58-4872,God's Plan,Makindye,Member,Female,Food and beverages,7489,20.8,14.978,155771.2,3/6/2024,15:32,MOMO,299.56,4.761904762,14.978,4.2
885-17-6250,God's Plan,Makindye,Normal,Female,Health and beauty,7974,1.3,3.987,10366.2,3/6/2024,10:36,MOMO,79.74,4.761904762,3.987,7.3
220-28-1851,God's Plan,Makindye,Normal,Male,Home and lifestyle,3473,5.2,3.473,18059.6,3/6/2024,18:14,MOMO,69.46,4.761904762,3.473,9.7
339-96-8318,God's Plan,Makindye,Member,Male,Fashion accessories,8131,63.7,28.4585,517944.7,3/6/2024,19:49,MOMO,569.17,4.761904762,28.4585,6.3
811-03-8790,God's Plan,Makindye,Normal,Female,Electronic accessories,4548,130,22.74,591240,3/6/2024,10:22,Credit Card,454.8,4.761904762,22.74,4.8
715-20-1673,God's Plan,Makindye,Normal,Male,Electronic accessories,2838,32.5,7.095,92235,3/6/2024,20:57,Cash,141.9,4.761904762,7.095,9.4
883-69-1285,God's Plan,Makindye,Member,Male,Fashion accessories,4992,5.2,4.992,25958.4,3/6/2024,11:55,Credit Card,99.84,4.761904762,4.992,7
242-55-6721,God's Plan,Makindye,Normal,Male,Home and lifestyle,1616,5.2,1.616,8403.2,3/7/2024,11:49,MOMO,32.32,4.761904762,1.616,6.5
307-85-2293,God's Plan,Makindye,Normal,Male,Home and lifestyle,5028,32.5,12.57,163410,3/7/2024,13:58,MOMO,251.4,4.761904762,12.57,9.7
423-64-4619,God's Plan,Makindye,Member,Female,Health and beauty,1555,105.3,6.9975,163741.5,3/7/2024,13:12,Cash,139.95,4.761904762,6.9975,5
471-41-2823,God's Plan,Makindye,Normal,Male,Food and beverages,9979,5.2,9.979,51890.8,3/7/2024,20:37,MOMO,199.58,4.761904762,9.979,8
598-47-9715,God's Plan,Makindye,Normal,Male,Electronic accessories,8407,20.8,16.814,174865.6,3/7/2024,16:54,MOMO,336.28,4.761904762,16.814,4.4
748-45-2862,God's Plan,Makindye,Member,Female,Home and lifestyle,2831,20.8,5.662,58884.8,3/7/2024,18:35,Cash,113.24,4.761904762,5.662,8.2
226-31-3081,God's Plan,Makindye,Normal,Female,Electronic accessories,1528,32.5,3.82,49660,3/8/2024,10:29,Cash,76.4,4.761904762,3.82,9.6
594-34-4444,God's Plan,Makindye,Normal,Male,Electronic accessories,9716,1.3,4.858,12630.8,3/8/2024,20:38,MOMO,97.16,4.761904762,4.858,7.2
563-91-7120,God's Plan,Makindye,Normal,Female,Fashion accessories,6177,32.5,15.4425,200752.5,3/8/2024,13:21,Cash,308.85,4.761904762,15.4425,6.7
632-90-0281,God's Plan,Makindye,Normal,Female,Fashion accessories,3755,130,18.775,488150,3/8/2024,20:01,Credit Card,375.5,4.761904762,18.775,9.3
345-08-4992,God's Plan,Makindye,Normal,Male,Home and lifestyle,3399,46.8,10.197,159073.2,3/8/2024,15:37,Credit Card,203.94,4.761904762,10.197,7.7
549-96-4200,God's Plan,Makindye,Member,Male,Food and beverages,1704,20.8,3.408,35443.2,3/8/2024,20:15,MOMO,68.16,4.761904762,3.408,7
132-32-9879,God's Plan,Makindye,Member,Female,Electronic accessories,9396,20.8,18.792,195436.8,3/9/2024,18:00,Cash,375.84,4.761904762,18.792,9.5
841-35-6630,God's Plan,Makindye,Normal,Female,Electronic accessories,7591,46.8,22.773,355258.8,3/9/2024,18:21,Cash,455.46,4.761904762,22.773,8.7
219-22-9386,God's Plan,Makindye,Member,Male,Sports and travel,9996,105.3,44.982,1052578.8,3/9/2024,17:26,Credit Card,899.64,4.761904762,44.982,4.2
268-27-6179,God's Plan,Makindye,Member,Female,Fashion accessories,5647,83.2,22.588,469830.4,3/9/2024,14:57,MOMO,451.76,4.761904762,22.588,7.3
308-47-4913,God's Plan,Makindye,Member,Female,Sports and travel,5226,130,26.13,679380,3/9/2024,12:45,Credit Card,522.6,4.761904762,26.13,6.2
489-64-4354,God's Plan,Makindye,Normal,Male,Fashion accessories,1628,1.3,0.814,2116.4,3/9/2024,15:36,Cash,16.28,4.761904762,0.814,5
652-43-6591,God's Plan,Makindye,Normal,Female,Fashion accessories,9729,83.2,38.916,809452.8,3/9/2024,13:18,Credit Card,778.32,4.761904762,38.916,6.2
189-17-4241,God's Plan,Makindye,Normal,Female,Fashion accessories,8767,5.2,8.767,45588.4,3/10/2024,12:17,Credit Card,175.34,4.761904762,8.767,7.7
129-29-8530,God's Plan,Makindye,Member,Male,Sports and travel,6262,32.5,15.655,203515,3/10/2024,19:15,MOMO,313.1,4.761904762,15.655,7
790-29-1172,God's Plan,Makindye,Normal,Female,Food and beverages,5734,11.7,8.601,67087.8,3/10/2024,18:59,Credit Card,172.02,4.761904762,8.601,7.9
696-90-2548,God's Plan,Makindye,Normal,Male,Sports and travel,2584,11.7,3.876,30232.8,3/10/2024,18:55,MOMO,77.52,4.761904762,3.876,6.6
453-12-7053,God's Plan,Makindye,Normal,Male,Fashion accessories,4574,11.7,6.861,53515.8,3/10/2024,17:38,Credit Card,137.22,4.761904762,6.861,6.5
156-20-0370,God's Plan,Makindye,Normal,Female,Electronic accessories,2545,1.3,1.2725,3308.5,3/10/2024,18:10,Credit Card,25.45,4.761904762,1.2725,5.1
877-22-3308,God's Plan,Makindye,Member,Male,Health and beauty,1587,130,7.935,206310,3/13/2024,16:40,Cash,158.7,4.761904762,7.935,5.8
336-78-2147,God's Plan,Makindye,Member,Male,Home and lifestyle,6391,83.2,25.564,531731.2,3/13/2024,19:52,Credit Card,511.28,4.761904762,25.564,4.6
101-17-6199,God's Plan,Makindye,Normal,Male,Food and beverages,4579,63.7,16.0265,291682.3,3/13/2024,19:44,Credit Card,320.53,4.761904762,16.0265,7
316-01-3952,God's Plan,Makindye,Normal,Female,Food and beverages,5427,32.5,13.5675,176377.5,3/13/2024,14:16,MOMO,271.35,4.761904762,13.5675,4.6
686-41-0932,God's Plan,Makindye,Normal,Female,Fashion accessories,3470,5.2,3.47,18044,3/13/2024,19:48,MOMO,69.4,4.761904762,3.47,8.2
173-57-2300,God's Plan,Makindye,Member,Male,Sports and travel,7288,5.2,7.288,37897.6,3/13/2024,12:51,Cash,145.76,4.761904762,7.288,6.1
584-66-4073,God's Plan,Makindye,Normal,Male,Fashion accessories,5650,1.3,2.825,7345,3/13/2024,15:45,MOMO,56.5,4.761904762,2.825,9.6
137-74-8729,God's Plan,Makindye,Normal,Female,Fashion accessories,1219,83.2,4.876,101420.8,3/13/2024,12:47,MOMO,97.52,4.761904762,4.876,6.8
808-65-0703,God's Plan,Makindye,Normal,Male,Home and lifestyle,3547,20.8,7.094,73777.6,3/14/2024,17:22,Credit Card,141.88,4.761904762,7.094,6.9
558-80-4082,God's Plan,Makindye,Normal,Male,Electronic accessories,2785,63.7,9.7475,177404.5,3/14/2024,17:20,MOMO,194.95,4.761904762,9.7475,6
442-48-3607,God's Plan,Makindye,Member,Male,Food and beverages,2348,5.2,2.348,12209.6,3/14/2024,11:21,Credit Card,46.96,4.761904762,2.348,7.9
730-70-9830,God's Plan,Makindye,Normal,Female,Home and lifestyle,7011,46.8,21.033,328114.8,3/14/2024,17:54,MOMO,420.66,4.761904762,21.033,5.2
840-19-2096,God's Plan,Makindye,Member,Male,Electronic accessories,8791,32.5,21.9775,285707.5,3/14/2024,18:10,MOMO,439.55,4.761904762,21.9775,4.4
628-90-8624,God's Plan,Makindye,Member,Male,Health and beauty,8258,130,41.29,1073540,3/14/2024,14:41,Cash,825.8,4.761904762,41.29,5
169-52-4504,God's Plan,Makindye,Normal,Female,Electronic accessories,1569,11.7,2.3535,18357.3,3/14/2024,14:13,Credit Card,47.07,4.761904762,2.3535,5.8
210-30-7976,God's Plan,Makindye,Member,Female,Fashion accessories,2232,20.8,4.464,46425.6,3/14/2024,11:16,MOMO,89.28,4.761904762,4.464,4.1
722-13-2115,God's Plan,Makindye,Member,Male,Sports and travel,4285,1.3,2.1425,5570.5,3/14/2024,15:36,Credit Card,42.85,4.761904762,2.1425,9.3
139-32-4183,God's Plan,Makindye,Member,Female,Sports and travel,9748,105.3,43.866,1026464.4,3/14/2024,14:19,MOMO,877.32,4.761904762,43.866,7.4
273-16-6619,God's Plan,Makindye,Normal,Male,Home and lifestyle,3320,5.2,3.32,17264,3/15/2024,12:20,Credit Card,66.4,4.761904762,3.32,4.4
595-11-5460,God's Plan,Makindye,Normal,Male,Health and beauty,9658,5.2,9.658,50221.6,3/15/2024,10:12,Credit Card,193.16,4.761904762,9.658,5.1
120-06-4233,God's Plan,Makindye,Normal,Male,Electronic accessories,3061,46.8,9.183,143254.8,3/15/2024,20:36,Cash,183.66,4.761904762,9.183,9.3
699-01-4164,God's Plan,Makindye,Normal,Male,Health and beauty,4150,20.8,8.3,86320,3/15/2024,19:58,Credit Card,166,4.761904762,8.3,8.2
253-12-6086,God's Plan,Makindye,Member,Female,Sports and travel,9840,63.7,34.44,626808,3/15/2024,12:43,Credit Card,688.8,4.761904762,34.44,8.7
276-54-0879,God's Plan,Makindye,Normal,Male,Sports and travel,9774,20.8,19.548,203299.2,3/15/2024,19:53,MOMO,390.96,4.761904762,19.548,6.4
719-76-3868,God's Plan,Makindye,Member,Male,Food and beverages,9426,20.8,18.852,196060.8,3/15/2024,16:30,Cash,377.04,4.761904762,18.852,8.6
760-54-1821,God's Plan,Makindye,Normal,Male,Home and lifestyle,1359,105.3,6.1155,143102.7,3/15/2024,10:26,Cash,122.31,4.761904762,6.1155,5.8
651-61-0874,God's Plan,Makindye,Normal,Male,Home and lifestyle,4622,20.8,9.244,96137.6,3/15/2024,20:04,Credit Card,184.88,4.761904762,9.244,6.2
585-11-6748,God's Plan,Makindye,Member,Male,Sports and travel,9680,11.7,14.52,113256,3/15/2024,13:05,Cash,290.4,4.761904762,14.52,5.3
266-20-6657,God's Plan,Makindye,Member,Male,Food and beverages,5504,63.7,19.264,350604.8,3/15/2024,19:39,MOMO,385.28,4.761904762,19.264,5.2
605-83-1050,God's Plan,Makindye,Normal,Male,Fashion accessories,2718,5.2,2.718,14133.6,3/15/2024,16:26,MOMO,54.36,4.761904762,2.718,4.3
359-94-5395,God's Plan,Makindye,Normal,Male,Health and beauty,9278,1.3,4.639,12061.4,3/15/2024,10:50,Credit Card,92.78,4.761904762,4.639,9.8
154-87-7367,God's Plan,Makindye,Normal,Male,Home and lifestyle,6526,83.2,26.104,542963.2,3/15/2024,14:04,MOMO,522.08,4.761904762,26.104,6.3
656-95-9349,God's Plan,Makindye,Member,Female,Health and beauty,6893,63.7,24.1255,439084.1,3/16/2024,11:03,Credit Card,482.51,4.761904762,24.1255,4.6
617-15-4209,God's Plan,Makindye,Member,Male,Health and beauty,1537,5.2,1.537,7992.4,3/16/2024,19:47,Cash,30.74,4.761904762,1.537,7.2
575-30-8091,God's Plan,Makindye,Normal,Male,Sports and travel,7250,83.2,29,603200,3/16/2024,19:25,MOMO,580,4.761904762,29,9.2
286-43-6208,God's Plan,Makindye,Normal,Female,Food and beverages,8780,105.3,39.51,924534,3/16/2024,19:08,Cash,790.2,4.761904762,39.51,9.2
891-58-8335,God's Plan,Makindye,Member,Female,Sports and travel,2961,63.7,10.3635,188615.7,3/16/2024,15:53,Cash,207.27,4.761904762,10.3635,6.5
721-86-6247,God's Plan,Makindye,Normal,Female,Home and lifestyle,6342,83.2,25.368,527654.4,3/16/2024,12:55,MOMO,507.36,4.761904762,25.368,7.4
704-20-4138,God's Plan,Makindye,Member,Female,Health and beauty,2967,63.7,10.3845,188997.9,3/16/2024,18:58,Credit Card,207.69,4.761904762,10.3845,8.1
689-16-9784,God's Plan,Makindye,Normal,Male,Food and beverages,4677,46.8,14.031,218883.6,3/16/2024,13:37,Cash,280.62,4.761904762,14.031,6
749-81-8133,God's Plan,Makindye,Normal,Female,Fashion accessories,9467,20.8,18.934,196913.6,3/16/2024,12:04,Cash,378.68,4.761904762,18.934,6.8
662-47-5456,God's Plan,Makindye,Member,Male,Fashion accessories,3519,130,17.595,457470,3/17/2024,19:06,Credit Card,351.9,4.761904762,17.595,8.4
320-32-8842,God's Plan,Makindye,Member,Female,Food and beverages,2262,1.3,1.131,2940.6,3/17/2024,18:58,Cash,22.62,4.761904762,1.131,6.4
642-30-6693,God's Plan,Makindye,Normal,Female,Sports and travel,5451,46.8,16.353,255106.8,3/17/2024,13:54,MOMO,327.06,4.761904762,16.353,7.8
220-68-6701,God's Plan,Makindye,Normal,Female,Home and lifestyle,7747,20.8,15.494,161137.6,3/17/2024,16:36,Cash,309.88,4.761904762,15.494,4.2
439-54-7422,God's Plan,Makindye,Normal,Female,Electronic accessories,5119,20.8,10.238,106475.2,3/18/2024,17:15,Credit Card,204.76,4.761904762,10.238,4.7
574-22-5561,God's Plan,Makindye,Member,Female,Fashion accessories,8263,130,41.315,1074190,3/19/2024,17:08,MOMO,826.3,4.761904762,41.315,7.9
716-39-1409,God's Plan,Makindye,Normal,Male,Health and beauty,3035,63.7,10.6225,193329.5,3/19/2024,18:19,Cash,212.45,4.761904762,10.6225,8
850-41-9669,God's Plan,Makindye,Normal,Female,Electronic accessories,7506,105.3,33.777,790381.8,3/19/2024,13:25,MOMO,675.54,4.761904762,33.777,6.2
728-88-7867,God's Plan,Makindye,Member,Female,Home and lifestyle,7553,20.8,15.106,157102.4,3/19/2024,15:52,MOMO,302.12,4.761904762,15.106,8.3
737-88-5876,God's Plan,Makindye,Member,Male,Home and lifestyle,2329,20.8,4.658,48443.2,3/19/2024,11:52,Credit Card,93.16,4.761904762,4.658,5.9
142-63-6033,God's Plan,Makindye,Normal,Male,Home and lifestyle,9236,32.5,23.09,300170,3/20/2024,19:17,MOMO,461.8,4.761904762,23.09,4.9
213-72-6612,God's Plan,Makindye,Normal,Male,Food and beverages,4325,5.2,4.325,22490,3/20/2024,15:56,Cash,86.5,4.761904762,4.325,6.2
537-72-0426,God's Plan,Makindye,Member,Male,Fashion accessories,7099,130,35.495,922870,3/20/2024,16:28,Cash,709.9,4.761904762,35.495,5.7
828-61-5674,God's Plan,Makindye,Member,Male,Sports and travel,4402,130,22.01,572260,3/20/2024,19:57,Credit Card,440.2,4.761904762,22.01,9.6
650-98-6268,God's Plan,Makindye,Member,Female,Food and beverages,2087,11.7,3.1305,24417.9,3/20/2024,13:53,Credit Card,62.61,4.761904762,3.1305,8
760-90-2357,God's Plan,Makindye,Member,Male,Electronic accessories,7451,46.8,22.353,348706.8,3/20/2024,15:08,MOMO,447.06,4.761904762,22.353,5
514-37-2845,God's Plan,Makindye,Normal,Male,Fashion accessories,9925,5.2,9.925,51610,3/20/2024,13:02,Cash,198.5,4.761904762,9.925,9
509-29-3912,God's Plan,Makindye,Member,Female,Sports and travel,3872,105.3,17.424,407721.6,3/20/2024,12:24,MOMO,348.48,4.761904762,17.424,4.2
574-31-8277,God's Plan,Makindye,Member,Male,Fashion accessories,3363,1.3,1.6815,4371.9,3/20/2024,19:55,Cash,33.63,4.761904762,1.6815,5.6
333-73-7901,God's Plan,Makindye,Normal,Female,Health and beauty,5492,83.2,21.968,456934.4,3/23/2024,13:24,MOMO,439.36,4.761904762,21.968,7.6
856-22-8149,God's Plan,Makindye,Normal,Female,Home and lifestyle,2529,1.3,1.2645,3287.7,3/23/2024,10:13,MOMO,25.29,4.761904762,1.2645,6.1
795-49-7276,God's Plan,Makindye,Normal,Male,Fashion accessories,3715,20.8,7.43,77272,3/23/2024,18:59,MOMO,148.6,4.761904762,7.43,8.3
588-01-7461,God's Plan,Makindye,Normal,Female,Food and beverages,3398,105.3,15.291,357809.4,3/24/2024,10:43,Cash,305.82,4.761904762,15.291,4.2
560-30-5617,God's Plan,Makindye,Normal,Female,Sports and travel,2477,32.5,6.1925,80502.5,3/24/2024,18:27,Cash,123.85,4.761904762,6.1925,8.5
593-95-4461,God's Plan,Makindye,Member,Male,Home and lifestyle,7486,1.3,3.743,9731.8,3/24/2024,14:49,Cash,74.86,4.761904762,3.743,6.9
